url_start,url_end,diff_mean,diff_max,diff_min,diff_sum,qty_rel_all,reload_mean,process_order_mean
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/accounts.aspx,11.666666666666666,17,8,35,3,0.0,9.333333333333334
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/autopayments/all/select.aspx,17.0,17,17,17,1,0.0,12.0
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/bonusprogram/mkbbonus/main.aspx,14.444444444444445,28,4,130,9,0.0,11.666666666666666
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/cardsmsinforming/disconnect/complete.aspx,53.0,123,8,159,3,1.0,21.666666666666668
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/cardsmsinforming/disconnect/create.aspx,19.933333333333334,235,1,299,15,0.0,11.8
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/dcards.aspx,6.869565217391305,50,2,474,69,0.0,14.652173913043478
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/depositallinclusive/new/create.aspx,7.0,15,5,49,7,0.0,10.857142857142858
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/deps.aspx,5.809523809523809,22,2,122,21,0.0,11.619047619047619
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/directory.aspx,45.0,82,8,90,2,0.0,11.5
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/fps/settings/main.aspx,13.25,26,3,53,4,0.0,10.75
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/informingsettings/select.aspx,13.0,13,13,13,1,0.0,12.0
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/loans.aspx,22.0,22,22,22,1,0.0,36.0
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/main.aspx,954.641129032258,78741,1,236751,248,0.0,17.713709677419356
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/mkbtravel/main.aspx,6.0,6,6,6,1,0.0,9.0
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/operations.aspx,3.0,3,3,3,1,0.0,10.0
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/paymentform.aspx,32.86666666666667,311,5,493,15,0.0,17.466666666666665
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/repaymentofcreditsways.aspx,33.5,48,19,67,2,0.0,35.5
/secure/cardsmsinforming/disconnect/complete.aspx,/secure/systemsettings/selectsysoper.aspx,6.0,6,6,6,1,0.0,9.0
/secure/cardsmsinforming/disconnect/confirmation.aspx,/secure/cardsmsinforming/disconnect/complete.aspx,18.76958525345622,117,5,8146,434,0.0,15.105990783410139
/secure/cardsmsinforming/disconnect/confirmation.aspx,/secure/cardsmsinforming/disconnect/confirmation.aspx,4.0,4,4,4,1,1.0,15.0
/secure/cardsmsinforming/disconnect/confirmation.aspx,/secure/cardsmsinforming/disconnect/create.aspx,25.125,203,4,603,24,0.0,16.041666666666668
/secure/cardsmsinforming/disconnect/confirmation.aspx,/secure/dcards.aspx,41.0,131,4,164,4,0.0,17.0
/secure/cardsmsinforming/disconnect/confirmation.aspx,/secure/loans.aspx,31.0,54,8,62,2,0.0,12.5
/secure/cardsmsinforming/disconnect/confirmation.aspx,/secure/main.aspx,14.0,17,11,28,2,0.0,25.5
/secure/cardsmsinforming/disconnect/create.aspx,/secure/autopayments/all/select.aspx,21.0,21,21,21,1,0.0,33.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/autopayments/list.aspx,10.0,10,10,10,1,0.0,17.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,7.0,7,7,7,1,0.0,10.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/cardareaaction/create.aspx,3.0,3,3,3,1,0.0,4.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/cardoperations.aspx,9.142857142857142,24,3,128,14,0.0,13.928571428571429
/secure/cardsmsinforming/disconnect/create.aspx,/secure/cardsmsinforming/disconnect/confirmation.aspx,5.101075268817205,66,1,2372,465,0.0,14.16989247311828
/secure/cardsmsinforming/disconnect/create.aspx,/secure/cardsmsinforming/disconnect/create.aspx,7.25,18,2,58,8,1.0,8.25
/secure/cardsmsinforming/disconnect/create.aspx,/secure/dcards.aspx,6.833333333333333,14,3,82,12,0.0,14.666666666666666
/secure/cardsmsinforming/disconnect/create.aspx,/secure/deps.aspx,33.0,33,33,33,1,0.0,11.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/informingsettings/cards.aspx,6.0,6,6,6,1,0.0,5.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/informingsettings/select.aspx,19.0,19,19,19,1,0.0,13.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/main.aspx,1318.0,18920,1,19770,15,0.0,18.866666666666667
/secure/cardsmsinforming/disconnect/create.aspx,/secure/news.aspx,5.0,5,5,5,1,0.0,5.0
/secure/cardsmsinforming/disconnect/create.aspx,/secure/operations.aspx,2.5,3,2,5,2,0.0,14.5
/secure/cardsmsinforming/disconnect/create.aspx,/secure/systemsettings/selectsysoper.aspx,10.0,10,10,10,1,0.0,15.0
/secure/cardtoaccount/complete.aspx,/secure/accounts.aspx,20.615384615384617,78,4,268,13,0.0,16.23076923076923
/secure/cardtoaccount/complete.aspx,/secure/bonusprogram/mkbbonus/main.aspx,13.0,16,10,26,2,0.0,5.5
/secure/cardtoaccount/complete.aspx,/secure/cardtoaccount/complete.aspx,27.5,37,18,55,2,1.0,32.0
/secure/cardtoaccount/complete.aspx,/secure/cardtoaccount/create.aspx,93.38888888888889,477,5,1681,18,0.0,17.72222222222222
/secure/cardtoaccount/complete.aspx,/secure/cardtocardtransfer/create.aspx,38.0,61,15,76,2,0.0,40.5
/secure/cardtoaccount/complete.aspx,/secure/dcards.aspx,41.166666666666664,78,18,247,6,0.0,23.0
/secure/cardtoaccount/complete.aspx,/secure/deps.aspx,42.5,64,14,170,4,0.0,24.5
/secure/cardtoaccount/complete.aspx,/secure/fps/create.aspx,20.0,20,20,20,1,0.0,7.0
/secure/cardtoaccount/complete.aspx,/secure/main.aspx,3827.2,67038,2,248768,65,0.0,22.353846153846153
/secure/cardtoaccount/complete.aspx,/secure/operations.aspx,229.75,837,4,919,4,0.0,31.75
/secure/cardtoaccount/complete.aspx,/secure/paymentform.aspx,148.0,396,18,444,3,0.0,17.666666666666668
/secure/cardtoaccount/complete.aspx,/secure/systemsettings/selectsysoper.aspx,8.0,8,8,8,1,0.0,17.0
/secure/cardtoaccount/confirmation.aspx,/secure/cardtoaccount/complete.aspx,50.63247863247863,401,12,5924,117,0.0,20.495726495726494
/secure/cardtoaccount/confirmation.aspx,/secure/cardtoaccount/confirmation.aspx,1.6666666666666667,3,1,5,3,1.0,15.0
/secure/cardtoaccount/confirmation.aspx,/secure/cardtoaccount/create.aspx,18.5,36,7,74,4,0.0,26.25
/secure/cardtoaccount/confirmation.aspx,/secure/dcards.aspx,74.0,74,74,74,1,0.0,20.0
/secure/cardtoaccount/confirmation.aspx,/secure/main.aspx,864.5,1566,163,1729,2,0.0,10.0
/secure/cardtoaccount/create.aspx,/secure/accounts.aspx,232.0,825,11,1624,7,0.0,32.142857142857146
/secure/cardtoaccount/create.aspx,/secure/autopayments/all/select.aspx,38.25,75,12,153,4,0.0,7.5
/secure/cardtoaccount/create.aspx,/secure/cardoperations.aspx,31.5,127,2,441,14,0.0,28.785714285714285
/secure/cardtoaccount/create.aspx,/secure/cardtoaccount/confirmation.aspx,80.5,954,10,9982,124,0.0,19.403225806451612
/secure/cardtoaccount/create.aspx,/secure/cardtoaccount/create.aspx,113.67857142857143,786,1,3183,28,1.0,27.964285714285715
/secure/cardtoaccount/create.aspx,/secure/cardtocardtransboundary/create.aspx,22.5,81,3,135,6,0.0,13.833333333333334
/secure/cardtoaccount/create.aspx,/secure/cardtocardtransfer/create.aspx,35.36923076923077,204,1,2299,65,0.0,16.307692307692307
/secure/cardtoaccount/create.aspx,/secure/cardtransferfromclosed/create.aspx,60.714285714285715,264,6,425,7,0.0,24.428571428571427
/secure/cardtoaccount/create.aspx,/secure/dcards.aspx,111.76,553,12,2794,25,0.0,18.12
/secure/cardtoaccount/create.aspx,/secure/depositallinclusive/new/create.aspx,20.0,20,20,20,1,0.0,36.0
/secure/cardtoaccount/create.aspx,/secure/deps.aspx,65.25,171,15,261,4,0.0,12.5
/secure/cardtoaccount/create.aspx,/secure/directory.aspx,36.25,67,14,145,4,0.0,28.75
/secure/cardtoaccount/create.aspx,/secure/fps/create.aspx,46.13636363636363,213,3,1015,22,0.0,11.727272727272727
/secure/cardtoaccount/create.aspx,/secure/fps/settings/main.aspx,31.0,31,31,31,1,0.0,13.0
/secure/cardtoaccount/create.aspx,/secure/intrabank/create.aspx,20.5,38,8,82,4,0.0,61.75
/secure/cardtoaccount/create.aspx,/secure/loans.aspx,11.5,26,1,46,4,0.0,18.25
/secure/cardtoaccount/create.aspx,/secure/main.aspx,4476.894736842105,84142,1,340244,76,0.0,18.355263157894736
/secure/cardtoaccount/create.aspx,/secure/news.aspx,65.33333333333333,263,2,392,6,0.0,12.5
/secure/cardtoaccount/create.aspx,/secure/operations.aspx,33.0,117,5,165,5,0.0,15.6
/secure/cardtoaccount/create.aspx,/secure/ordercash.aspx,14.0,14,14,14,1,0.0,17.0
/secure/cardtoaccount/create.aspx,/secure/paymentcomplete.aspx,7.0,7,7,7,1,0.0,11.0
/secure/cardtoaccount/create.aspx,/secure/paymentform.aspx,39.958333333333336,373,3,1918,48,0.0,17.25
/secure/cardtoaccount/create.aspx,/secure/systemsettings/selectsysoper.aspx,24.0,24,24,24,1,0.0,4.0
/secure/cardtocardtransboundary/create.aspx,/secure/accounts.aspx,13.0,15,11,26,2,0.0,14.0
/secure/cardtocardtransboundary/create.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,11.0,11,11,11,1,0.0,36.0
/secure/cardtocardtransboundary/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,7.0,7,7,7,1,0.0,5.0
/secure/cardtocardtransboundary/create.aspx,/secure/cardchoice/cardchoice.aspx,28.0,38,18,56,2,0.0,11.0
/secure/cardtocardtransboundary/create.aspx,/secure/cardoperations.aspx,2.6666666666666665,4,2,8,3,0.0,23.666666666666668
/secure/cardtocardtransboundary/create.aspx,/secure/cardtoaccount/create.aspx,53.0,53,53,53,1,0.0,5.0
/secure/cardtocardtransboundary/create.aspx,/secure/cardtocardtransboundary/create.aspx,271.625,825,22,2173,8,1.0,14.625
/secure/cardtocardtransboundary/create.aspx,/secure/cardtocardtransfer/create.aspx,34.733333333333334,155,2,521,15,0.0,20.0
/secure/cardtocardtransboundary/create.aspx,/secure/cardtransferfromclosed/create.aspx,27.0,53,11,81,3,0.0,29.666666666666668
/secure/cardtocardtransboundary/create.aspx,/secure/communication/messageslist.aspx,21.0,21,21,21,1,0.0,4.0
/secure/cardtocardtransboundary/create.aspx,/secure/dcards.aspx,20.0,37,3,40,2,0.0,27.0
/secure/cardtocardtransboundary/create.aspx,/secure/deps.aspx,87.0,87,87,87,1,0.0,7.0
/secure/cardtocardtransboundary/create.aspx,/secure/directory.aspx,25.5,26,25,51,2,0.0,21.0
/secure/cardtocardtransboundary/create.aspx,/secure/fps/create.aspx,57.166666666666664,227,2,343,6,0.0,23.833333333333332
/secure/cardtocardtransboundary/create.aspx,/secure/main.aspx,9691.0,67372,5,184129,19,0.0,20.0
/secure/cardtocardtransboundary/create.aspx,/secure/news.aspx,33.0,33,33,33,1,0.0,8.0
/secure/cardtocardtransboundary/create.aspx,/secure/operations.aspx,53.0,53,53,53,1,0.0,4.0
/secure/cardtocardtransboundary/create.aspx,/secure/paymentcomplete.aspx,6.0,6,6,6,1,0.0,21.0
/secure/cardtocardtransboundary/create.aspx,/secure/paymentform.aspx,41.26315789473684,358,1,784,19,0.0,16.57894736842105
/secure/cardtocardtransboundary/create.aspx,/secure/systemsettings/selectsysoper.aspx,43.0,43,43,43,1,0.0,56.0
/secure/cardtocardtransfer/complete.aspx,/secure/accounts.aspx,63.58139534883721,786,4,2734,43,0.0,23.488372093023255
/secure/cardtocardtransfer/complete.aspx,/secure/approvedcreditforcard/list.aspx,47.0,58,36,94,2,0.0,33.0
/secure/cardtocardtransfer/complete.aspx,/secure/autopayments/all/list.aspx,28.0,28,28,28,1,0.0,17.0
/secure/cardtocardtransfer/complete.aspx,/secure/autopayments/all/select.aspx,86.625,485,8,693,8,0.0,21.5
/secure/cardtocardtransfer/complete.aspx,/secure/autopayments/list.aspx,15.428571428571429,28,5,108,7,0.0,15.571428571428571
/secure/cardtocardtransfer/complete.aspx,/secure/bonusprogram/compensate/withdrawalcash.aspx,61.0,116,6,122,2,0.0,24.0
/secure/cardtocardtransfer/complete.aspx,/secure/bonusprogram/mkbbonus/main.aspx,107.53846153846153,736,6,1398,13,0.0,19.846153846153847
/secure/cardtocardtransfer/complete.aspx,/secure/cardoperations.aspx,35.0,35,35,35,1,0.0,20.0
/secure/cardtocardtransfer/complete.aspx,/secure/cardtoaccount/create.aspx,36.75,73,8,147,4,0.0,12.0
/secure/cardtocardtransfer/complete.aspx,/secure/cardtocardtransfer/complete.aspx,62.107142857142854,886,2,1739,28,1.0,51.857142857142854
/secure/cardtocardtransfer/complete.aspx,/secure/cardtocardtransfer/create.aspx,43.063604240282686,891,1,12187,283,0.0,21.62190812720848
/secure/cardtocardtransfer/complete.aspx,/secure/cardtransferfromclosed/create.aspx,13.0,13,13,13,1,0.0,18.0
/secure/cardtocardtransfer/complete.aspx,/secure/dcards.aspx,32.31531531531532,860,2,14348,444,0.0,18.02927927927928
/secure/cardtocardtransfer/complete.aspx,/secure/depositcommon/create.aspx,33.0,33,33,33,1,0.0,35.0
/secure/cardtocardtransfer/complete.aspx,/secure/deps.aspx,35.509433962264154,462,3,1882,53,0.0,22.0
/secure/cardtocardtransfer/complete.aspx,/secure/directory.aspx,120.30434782608695,771,5,2767,23,0.0,21.782608695652176
/secure/cardtocardtransfer/complete.aspx,/secure/documentreference/download.aspx,304.0,304,304,304,1,0.0,6.0
/secure/cardtocardtransfer/complete.aspx,/secure/fps/create.aspx,88.64516129032258,616,4,2748,31,0.0,18.0
/secure/cardtocardtransfer/complete.aspx,/secure/government/search.aspx,21.5,45,10,86,4,0.0,10.75
/secure/cardtocardtransfer/complete.aspx,/secure/insurance/list.aspx,89.5,174,5,179,2,0.0,12.0
/secure/cardtocardtransfer/complete.aspx,/secure/intrabank/create.aspx,22.166666666666668,43,7,133,6,0.0,23.833333333333332
/secure/cardtocardtransfer/complete.aspx,/secure/loans.aspx,41.65217391304348,456,4,958,23,0.0,10.434782608695652
/secure/cardtocardtransfer/complete.aspx,/secure/main.aspx,7044.913351016799,86370,1,15935594,2262,0.0,18.834659593280282
/secure/cardtocardtransfer/complete.aspx,/secure/mkbtravel/main.aspx,22.0,30,14,44,2,0.0,8.5
/secure/cardtocardtransfer/complete.aspx,/secure/news.aspx,20.4375,93,6,327,16,0.0,15.1875
/secure/cardtocardtransfer/complete.aspx,/secure/operations.aspx,34.372093023255815,415,1,4434,129,0.0,23.333333333333332
/secure/cardtocardtransfer/complete.aspx,/secure/paymentform.aspx,32.57446808510638,189,5,1531,47,0.0,18.170212765957448
/secure/cardtocardtransfer/complete.aspx,/secure/paymentservices/create.aspx,12.0,12,12,12,1,0.0,19.0
/secure/cardtocardtransfer/complete.aspx,/secure/repaymentofcreditsways.aspx,8.75,11,7,35,4,0.0,73.5
/secure/cardtocardtransfer/complete.aspx,/secure/stateservices/create.aspx,40.0,40,40,40,1,0.0,15.0
/secure/cardtocardtransfer/complete.aspx,/secure/systemsettings/selectsysoper.aspx,587.0,587,587,587,1,0.0,11.0
/secure/cardtocardtransfer/confirmation.aspx,/secure/autopayments/all/select.aspx,7.0,7,7,7,1,0.0,9.0
/secure/cardtocardtransfer/confirmation.aspx,/secure/autopayments/list.aspx,103.0,103,103,103,1,0.0,16.0
/secure/cardtocardtransfer/confirmation.aspx,/secure/cardoperations.aspx,44.0,85,3,88,2,0.0,35.0
/secure/cardtocardtransfer/confirmation.aspx,/secure/cardtoaccount/create.aspx,31.5,37,26,63,2,0.0,4.5
/secure/cardtocardtransfer/confirmation.aspx,/secure/cardtocardtransfer/complete.aspx,30.13993262503239,765,3,116310,3859,0.0,17.601192018657684
/secure/cardtocardtransfer/confirmation.aspx,/secure/cardtocardtransfer/confirmation.aspx,16.745283018867923,296,1,1775,106,1.0,16.72641509433962
/secure/cardtocardtransfer/confirmation.aspx,/secure/cardtocardtransfer/create.aspx,34.84068627450981,661,1,14215,408,0.0,25.649509803921568
/secure/cardtocardtransfer/confirmation.aspx,/secure/communication/messageslist.aspx,187.0,187,187,187,1,0.0,41.0
/secure/cardtocardtransfer/confirmation.aspx,/secure/dcards.aspx,151.68421052631578,660,8,2882,19,0.0,27.842105263157894
/secure/cardtocardtransfer/confirmation.aspx,/secure/fps/create.aspx,74.42857142857143,179,8,521,7,0.0,21.428571428571427
/secure/cardtocardtransfer/confirmation.aspx,/secure/main.aspx,15076.093457943925,83811,2,1613142,107,0.0,22.299065420560748
/secure/cardtocardtransfer/confirmation.aspx,/secure/news.aspx,47.5,60,35,95,2,0.0,31.0
/secure/cardtocardtransfer/confirmation.aspx,/secure/operations.aspx,55.1,253,5,551,10,0.0,33.2
/secure/cardtocardtransfer/confirmation.aspx,/secure/paymentform.aspx,32.666666666666664,57,13,196,6,0.0,16.833333333333332
/secure/cardtocardtransfer/confirmation.aspx,/secure/systemsettings/selectsysoper.aspx,62.0,62,62,62,1,0.0,5.0
/secure/cardtocardtransfer/create.aspx,/secure/accounts.aspx,56.609756097560975,894,7,2321,41,0.0,26.975609756097562
/secure/cardtocardtransfer/create.aspx,/secure/approvedcreditforcard/list.aspx,43.25,93,14,173,4,0.0,21.0
/secure/cardtocardtransfer/create.aspx,/secure/auditevents.aspx,60.0,60,60,60,1,0.0,23.0
/secure/cardtocardtransfer/create.aspx,/secure/autopayments/all/select.aspx,28.944444444444443,104,3,521,18,0.0,19.833333333333332
/secure/cardtocardtransfer/create.aspx,/secure/autopayments/list.aspx,19.842105263157894,73,2,377,19,0.0,21.68421052631579
/secure/cardtocardtransfer/create.aspx,/secure/bonusprogram/mkbbonus/main.aspx,19.0,26,12,38,2,0.0,47.5
/secure/cardtocardtransfer/create.aspx,/secure/cardchoice/cardchoice.aspx,22.0,22,22,22,1,0.0,20.0
/secure/cardtocardtransfer/create.aspx,/secure/cardnew/create.aspx,25.0,25,25,25,1,0.0,37.0
/secure/cardtocardtransfer/create.aspx,/secure/cardoperations.aspx,28.48421052631579,585,1,5412,190,0.0,17.694736842105264
/secure/cardtocardtransfer/create.aspx,/secure/cardpinchange/confirmation.aspx,148.0,148,148,148,1,0.0,69.0
/secure/cardtocardtransfer/create.aspx,/secure/cardtoaccount/confirmation.aspx,183.0,183,183,183,1,0.0,13.0
/secure/cardtocardtransfer/create.aspx,/secure/cardtoaccount/create.aspx,49.21739130434783,750,1,2264,46,0.0,17.934782608695652
/secure/cardtocardtransfer/create.aspx,/secure/cardtocardtransboundary/create.aspx,28.11111111111111,100,5,506,18,0.0,17.72222222222222
/secure/cardtocardtransfer/create.aspx,/secure/cardtocardtransfer/complete.aspx,17.0,23,11,34,2,0.0,10.0
/secure/cardtocardtransfer/create.aspx,/secure/cardtocardtransfer/confirmation.aspx,53.52811515969411,812,2,237986,4446,0.0,17.495051731893838
/secure/cardtocardtransfer/create.aspx,/secure/cardtocardtransfer/create.aspx,26.77777777777778,558,1,14460,540,1.0,20.855555555555554
/secure/cardtocardtransfer/create.aspx,/secure/cardtransferfromclosed/create.aspx,41.75,145,8,334,8,0.0,31.125
/secure/cardtocardtransfer/create.aspx,/secure/communication/feedback.aspx,15.0,15,15,15,1,0.0,25.0
/secure/cardtocardtransfer/create.aspx,/secure/communication/messageslist.aspx,115.83333333333333,280,5,695,6,0.0,19.166666666666668
/secure/cardtocardtransfer/create.aspx,/secure/dcards.aspx,45.63522012578616,819,4,7256,159,0.0,22.264150943396228
/secure/cardtocardtransfer/create.aspx,/secure/deps.aspx,52.333333333333336,302,3,1727,33,0.0,16.90909090909091
/secure/cardtocardtransfer/create.aspx,/secure/directory.aspx,51.4,117,23,257,5,0.0,11.4
/secure/cardtocardtransfer/create.aspx,/secure/fps/confirmation.aspx,35.0,35,35,35,1,0.0,57.0
/secure/cardtocardtransfer/create.aspx,/secure/fps/create.aspx,43.47115384615385,679,2,9042,208,0.0,18.83653846153846
/secure/cardtocardtransfer/create.aspx,/secure/fps/settings/main.aspx,82.0,206,19,246,3,0.0,23.333333333333332
/secure/cardtocardtransfer/create.aspx,/secure/government/search.aspx,25.5,50,1,51,2,0.0,7.0
/secure/cardtocardtransfer/create.aspx,/secure/info.aspx,27.0,51,3,54,2,0.0,29.5
/secure/cardtocardtransfer/create.aspx,/secure/intrabank/create.aspx,47.19565217391305,462,1,2171,46,0.0,18.32608695652174
/secure/cardtocardtransfer/create.aspx,/secure/loans.aspx,53.65,229,2,1073,20,0.0,11.25
/secure/cardtocardtransfer/create.aspx,/secure/main.aspx,7475.746183206107,85519,1,3917291,524,0.0,21.52480916030534
/secure/cardtocardtransfer/create.aspx,/secure/news.aspx,43.75,296,1,525,12,0.0,24.5
/secure/cardtocardtransfer/create.aspx,/secure/operations.aspx,32.214285714285715,324,1,3157,98,0.0,28.867346938775512
/secure/cardtocardtransfer/create.aspx,/secure/ops.aspx,14.0,14,14,14,1,0.0,13.0
/secure/cardtocardtransfer/create.aspx,/secure/paymentcomplete.aspx,20.818181818181817,99,2,229,11,0.0,13.545454545454545
/secure/cardtocardtransfer/create.aspx,/secure/paymentconfirmation.aspx,55.0,93,17,110,2,0.0,9.0
/secure/cardtocardtransfer/create.aspx,/secure/paymentform.aspx,34.10835913312693,675,1,22034,646,0.0,18.577399380804952
/secure/cardtocardtransfer/create.aspx,/secure/paymentservices/complete.aspx,38.0,38,38,38,1,0.0,25.0
/secure/cardtocardtransfer/create.aspx,/secure/purposeloanaddrequest/calculator.aspx,3.0,3,3,3,1,0.0,50.0
/secure/cardtocardtransfer/create.aspx,/secure/purposeloanaddrequestmobile/cardcreditchoice.aspx,351.0,351,351,351,1,0.0,9.0
